epoch,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse,val_r2,val_smape,learning_rate,model_key,fold_name,test_group
5,0.0078579460998173,3.180990695953369,4.147987842559815,0.2912886753939253,19.940902709960938,25.61582946777344,-0.1958690597598142,56.64239501953125,0.0003,C,holdout_F05,F05
6,0.0080395551200135,3.2206456661224365,4.186148166656494,0.2899660322899606,19.70868492126465,25.61263084411621,-0.1955703771613033,56.15608596801758,0.0003,C,holdout_F05,F05
7,0.0069911383221844,3.017844915390014,3.901121616363525,0.2426436581944942,17.813705444335938,23.228487014770508,0.0166488404679584,53.44375228881836,0.0003,C,holdout_F05,F05
8,0.007249196626849,3.061894416809082,3.983636379241944,0.2442812086067439,17.787246704101562,23.33634376525879,0.0074956895343433,53.35661697387695,0.0003,C,holdout_F05,F05
9,0.0061938153975716,2.810051202774048,3.682486057281494,0.2879641965938359,19.62569046020508,25.57777976989746,-0.1923189219473078,56.00244522094727,0.0003,C,holdout_F05,F05
10,0.0066245519475944,2.927643060684204,3.8062376976013184,0.2951680067127921,19.80405807495117,25.92747688293457,-0.2251443961577532,56.249122619628906,0.0003,C,holdout_F05,F05
11,0.0058995313712744,2.7295403480529785,3.593879222869873,0.3417112437339679,21.785642623901367,28.194896697998047,-0.4487978469584319,58.76589584350586,0.00015,C,holdout_F05,F05
12,0.0040289194442726,2.265632152557373,2.9687259197235107,0.2657946816657605,18.75539970397949,24.444080352783203,-0.0889656619639456,54.95954895019531,0.00015,C,holdout_F05,F05
13,0.0040093615950093,2.24116325378418,2.962608337402344,0.2890488244847864,20.01715660095215,25.629987716674805,-0.1971913175554696,56.56783676147461,0.00015,C,holdout_F05,F05
1,0.0687296002528178,9.772656440734863,13.031758308410645,0.1212149354364924,15.531012535095217,17.19986915588379,0.4550573908599352,49.10010528564453,0.0003,C,holdout_F06,F06
2,0.020497697764322,5.533055305480957,7.0731635093688965,0.0876121730748186,13.061919212341309,14.62224578857422,0.6061519905844062,43.54006576538086,0.0003,C,holdout_F06,F06
3,0.0126048304293597,4.339114189147949,5.548239231109619,0.166366947799118,17.678274154663086,20.1533203125,0.2518412682114028,53.62705612182617,0.0003,C,holdout_F06,F06
4,0.0102895078444894,3.901139736175537,5.011146545410156,0.1000598844757159,13.592145919799805,15.625210762023926,0.5502695587101631,46.34904479980469,0.0003,C,holdout_F06,F06
5,0.0080304870606759,3.492809534072876,4.4274582862854,0.1313029179537942,15.33848762512207,17.904010772705078,0.4095254319823699,49.49473571777344,0.00015,C,holdout_F06,F06
6,0.0056122552226008,2.8709146976470947,3.701502084732056,0.0953956358803348,13.370380401611328,15.25986671447754,0.5710546141776874,45.314823150634766,0.00015,C,holdout_F06,F06
7,0.0046322469454607,2.560885429382324,3.35917067527771,0.0681954323832493,11.213031768798828,12.899794578552246,0.6934748842303584,40.7470703125,0.00015,C,holdout_F06,F06
8,0.0046946177303746,2.59921669960022,3.3862500190734863,0.0331379871845333,7.446393013000488,8.992400169372559,0.851046156556805,30.7503662109375,0.00015,C,holdout_F06,F06
9,0.0051022816453969,2.694765567779541,3.5287985801696777,0.1064240412599394,13.598937034606934,16.116554260253906,0.5215408252802158,46.552391052246094,0.00015,C,holdout_F06,F06
10,0.0047497581773604,2.640315055847168,3.403284311294556,0.0718001193469004,11.692068099975586,13.236376762390137,0.6772704404497144,41.56157302856445,0.00015,C,holdout_F06,F06
11,0.0047116697923098,2.5819993019104004,3.3910558223724365,0.0656265344107826,10.83443832397461,12.65386962890625,0.705050803094762,40.39912033081055,7.5e-05,C,holdout_F06,F06
12,0.003670145958396,2.240455150604248,2.988128185272217,0.0971150483693801,14.11241054534912,15.395831108093262,0.5633768291136632,45.94282913208008,7.5e-05,C,holdout_F06,F06
13,0.0035808795252553,2.228827476501465,2.954562902450561,0.0614525355144783,10.26943016052246,12.245262145996094,0.7237917552490146,39.54575729370117,7.5e-05,C,holdout_F06,F06
1,0.0639920129661009,8.905152320861816,11.906709671020508,0.2809326383440444,21.2611141204834,24.98489189147949,0.316370828512228,53.35906600952149,0.0003,D,holdout_F01,F01
2,0.0139483183719403,4.315954685211182,5.523935317993164,0.1679056666216825,16.593538284301758,19.19250869750977,0.5966062849618112,44.55950927734375,0.0003,D,holdout_F01,F01
3,0.0088140905729388,3.4335148334503174,4.390756130218506,0.1509468638878435,16.14797592163086,18.19750022888184,0.6373487598146443,42.769813537597656,0.0003,D,holdout_F01,F01
4,0.0089065826623612,3.4208903312683105,4.414344787597656,0.1677943874780724,16.330238342285156,19.185245513916016,0.5969115629812307,39.07757568359375,0.0003,D,holdout_F01,F01
5,0.007254673233443,3.088411569595337,3.984707355499268,0.1323228424324136,14.55073356628418,17.03791618347168,0.6820941157177887,34.95429229736328,0.0003,D,holdout_F01,F01
6,0.0068324169208099,2.9625065326690674,3.866096019744873,0.1292328113576588,14.824711799621582,16.836376190185547,0.6895705459673038,42.405799865722656,0.0003,D,holdout_F01,F01
7,0.0069478480898068,2.989729166030884,3.898806095123291,0.1363860753585751,14.990442276000977,17.297643661499023,0.6723278143994099,37.005592346191406,0.0003,D,holdout_F01,F01
8,0.0063871273311493,2.8700313568115234,3.738464593887329,0.1358408549285601,15.157098770141602,17.263484954833984,0.6736207151986577,38.634803771972656,0.00015,D,holdout_F01,F01
9,0.0042636880418008,2.322163820266724,3.054754734039306,0.1528719679953773,15.767237663269045,18.31515312194824,0.6326443111661022,38.95102310180664,0.00015,D,holdout_F01,F01
10,0.0040633019894313,2.2227377891540527,2.981245279312134,0.1459126062992697,15.297834396362305,17.892946243286133,0.6493859293050007,38.64032745361328,0.00015,D,holdout_F01,F01
1,0.0555923268170924,8.2561616897583,11.073358535766602,0.0546268906250097,8.226252555847168,10.933146476745604,0.7798134296284714,28.25007438659668,0.0003,D,holdout_F02,F02
2,0.0150105845647688,4.53058385848999,5.730660915374756,0.0449697063625633,7.671210289001465,9.921317100524902,0.8186827270061228,28.649646759033203,0.0003,D,holdout_F02,F02
3,0.0107460328073461,3.8125486373901367,4.848806858062744,0.0518568488225011,7.999266147613525,10.65390968322754,0.7909170956736031,28.941312789916992,0.0003,D,holdout_F02,F02
4,0.0085491054399667,3.412802696228028,4.324947834014893,0.1473042228763252,13.476649284362791,18.13103485107422,0.3944560285392683,63.348915100097656,0.0003,D,holdout_F02,F02
5,0.0078794736277792,3.208801746368408,4.152393817901611,0.0826724525636441,9.282452583312988,13.448460578918455,0.6668455086902103,30.937110900878903,0.00015,D,holdout_F02,F02
6,0.0052296570011699,2.579423427581787,3.3829917907714844,0.0494371491587682,7.757830619812012,10.402071952819824,0.8006848796252432,28.16920280456543,0.00015,D,holdout_F02,F02
7,0.0047277910114488,2.4740912914276123,3.2162675857543945,0.0664833225596954,9.059089660644531,12.059026718139648,0.73212941073972,32.28807067871094,0.00015,D,holdout_F02,F02
1,0.0638892614938748,9.224409103393556,12.64231014251709,0.1151256584721645,14.771728515625,16.853296279907227,0.4767970645501805,48.64236831665039,0.0003,D,holdout_F03,F03
2,0.0151836988789161,4.770444393157959,6.120783805847168,0.0853664807328715,13.00422477722168,14.512462615966797,0.6120437620135555,43.4272689819336,0.0003,D,holdout_F03,F03
3,0.0108054547992629,4.041728496551514,5.164013385772705,0.077032154219892,12.405142784118652,13.786378860473633,0.6498929038441044,40.36217498779297,0.0003,D,holdout_F03,F03
4,0.0082921079376002,3.5207200050354004,4.524236679077148,0.0639898427380595,11.501997947692873,12.56576919555664,0.7091436041405588,41.04019927978516,0.0003,D,holdout_F03,F03
5,0.0071163022647768,3.225851058959961,4.191002368927002,0.1143455348354945,14.86462116241455,16.79697608947754,0.4802880452919308,48.044429779052734,0.0003,D,holdout_F03,F03
6,0.0062630456783599,3.019890546798706,3.928088426589966,0.0940516806251646,14.094454765319824,15.233583450317385,0.5725309542312219,45.92308807373047,0.0003,D,holdout_F03,F03
7,0.0065075168242943,3.109120607376098,4.005560874938965,0.1411538750351708,17.358049392700195,18.6626033782959,0.3584286833337612,51.83369064331055,0.00015,D,holdout_F03,F03
8,0.0045571716147396,2.543391704559326,3.351684093475342,0.1039483066887368,14.48806381225586,16.016565322875977,0.5274593124065072,43.225955963134766,0.00015,D,holdout_F03,F03
9,0.0040703378902416,2.4207324981689453,3.1701228618621826,0.1144112677020775,15.869457244873049,16.80042839050293,0.4800743683329872,48.766693115234375,0.00015,D,holdout_F03,F03
1,0.0704429249760445,9.413018226623535,12.543045997619627,0.1729796306153254,17.46595001220703,19.575031280517575,0.58031625452665,45.76401519775391,0.0003,D,holdout_F04,F04
2,0.0224235303712803,5.49969482421875,7.045913696289063,0.1613854877566931,17.527603149414062,18.915647506713867,0.6081141288179339,64.8973159790039,0.0003,D,holdout_F04,F04
3,0.0133009927812505,4.184752941131592,5.427063465118408,0.1703520793943478,17.96725082397461,19.43058204650879,0.5864873196382772,56.97083282470703,0.0003,D,holdout_F04,F04
4,0.0107771277187967,3.7970147132873535,4.884421348571777,0.1876854001730286,17.891244888305664,20.4890251159668,0.5402097142957625,47.46394348144531,0.00015,D,holdout_F04,F04
5,0.007000358609962,3.027577638626098,3.936724901199341,0.1828641404000617,17.554929733276367,20.20071029663086,0.5530586983272883,46.78394317626953,0.00015,D,holdout_F04,F04
6,0.006002733722539,2.8098106384277344,3.646171092987061,0.17148497795252,17.8143310546875,19.4984130859375,0.5835952160249599,56.10901641845703,0.00015,D,holdout_F04,F04
1,0.0600180282893864,8.634410858154297,11.497686386108398,0.3090244187008999,20.770681381225582,26.60296630859375,-0.2898135217738231,57.53084945678711,0.0003,D,holdout_F05,F05
2,0.017383188121897,4.710199356079102,6.1682000160217285,0.2550014433093722,18.330402374267575,23.941892623901367,-0.0446811795218631,53.8524284362793,0.0003,D,holdout_F05,F05
3,0.011183080038849,3.8501806259155273,4.947957992553711,0.245480641167097,17.686105728149414,23.524810791015625,-0.0086003018806541,52.37374877929688,0.0003,D,holdout_F05,F05
4,0.0090671505673179,3.4466874599456787,4.454568862915039,0.3318914516334189,21.557884216308597,27.787525177001957,-0.4072347716292197,58.283573150634766,0.0003,D,holdout_F05,F05
5,0.0080887841979122,3.232635974884033,4.206442356109619,0.3402890792816018,21.58387565612793,28.15275382995605,-0.4444700091480182,58.209903717041016,0.0003,D,holdout_F05,F05
6,0.0074460609978476,3.124424457550049,4.030338287353516,0.2801182190475534,19.789270401000977,25.13528251647949,-0.1514214172597876,56.23723220825195,0.00015,D,holdout_F05,F05
7,0.0052681404611886,2.6249048709869385,3.396124124526977,0.2918961314693974,20.25001716613769,25.683786392211918,-0.2022225301831302,57.04427337646485,0.00015,D,holdout_F05,F05
8,0.0046793476898804,2.444420337677002,3.1999154090881348,0.3288254286351479,21.589475631713867,27.55843162536621,-0.3841264511177205,58.54890441894531,0.00015,D,holdout_F05,F05
1,0.0706169333782107,9.878006935119627,13.18381404876709,0.0795378150147813,12.57978630065918,13.932121276855469,0.6424514761261335,43.20354461669922,0.0003,D,holdout_F06,F06
2,0.0205412590272807,5.560572147369385,7.0826520919799805,0.0343953230611913,8.024697303771973,9.16136646270752,0.8453959081567326,31.41935157775879,0.0003,D,holdout_F06,F06
3,0.0116995557675336,4.198046684265137,5.342463970184326,0.0837240003981876,12.738720893859863,14.293395042419434,0.6236678615073818,44.17195510864258,0.0003,D,holdout_F06,F06
4,0.0096309627120061,3.8067123889923096,4.837077617645264,0.0732333980443375,11.740394592285156,13.36824893951416,0.6708077941964657,42.13631820678711,0.0003,D,holdout_F06,F06
5,0.0078276529755363,3.444206476211548,4.371579170227051,0.1340899366456338,16.385656356811523,18.09095764160156,0.3971300777813301,50.75289535522461,0.00015,D,holdout_F06,F06
6,0.0059561846373074,2.950498342514038,3.808016777038574,0.0627609842957443,10.482540130615234,12.374279975891112,0.7179407258657344,39.75434494018555,0.00015,D,holdout_F06,F06
7,0.0053029361346238,2.7567849159240723,3.593123435974121,0.0693517849506099,11.541218757629396,13.00891399383545,0.6882671464698913,41.54891204833984,0.00015,D,holdout_F06,F06
